DataPoint,Wavelength_1_Left Hand_,Wavelength_1_Right Hand_,Wavelength_1__,Wavelength_1__,Wavelength_1__,Wavelength_2_Left Hand_,Wavelength_2_Right Hand_,Wavelength_2__,Wavelength_2__,Wavelength_2__,Wavelength_3_Left Hand_,Wavelength_3_Right Hand_,Wavelength_3__,Wavelength_3__,Wavelength_3__
6000,0,-0.0310373,0,1,0,0,-0.0310373,0,1,0,0,-0.0310373,0,1,0
6001,0,-0.0304254,0,1,0,0,-0.0304254,0,1,0,0,-0.0304254,0,1,0
6002,0,-0.0298224,0,1,0,0,-0.0298224,0,1,0,0,-0.0298224,0,1,0
6003,0,-0.0292285,0,1,0,0,-0.0292285,0,1,0,0,-0.0292285,0,1,0
6004,0,-0.0286434,0,1,0,0,-0.0286434,0,1,0,0,-0.0286434,0,1,0
6005,0,-0.0280672,0,1,0,0,-0.0280672,0,1,0,0,-0.0280672,0,1,0
6006,0,-0.0274999,0,1,0,0,-0.0274999,0,1,0,0,-0.0274999,0,1,0
6007,0,-0.0269413,0,1,0,0,-0.0269413,0,1,0,0,-0.0269413,0,1,0
6008,0,-0.0263914,0,1,0,0,-0.0263914,0,1,0,0,-0.0263914,0,1,0
6009,0,-0.0258502,0,1,0,0,-0.0258502,0,1,0,0,-0.0258502,0,1,0
6010,0,-0.0253175,0,1,0,0,-0.0253175,0,1,0,0,-0.0253175,0,1,0
6011,0,-0.0247934,0,1,0,0,-0.0247934,0,1,0,0,-0.0247934,0,1,0
6012,0,-0.0242778,0,1,0,0,-0.0242778,0,1,0,0,-0.0242778,0,1,0
6013,0,-0.0237706,0,1,0,0,-0.0237706,0,1,0,0,-0.0237706,0,1,0
6014,0,-0.0232717,0,1,0,0,-0.0232717,0,1,0,0,-0.0232717,0,1,0
6015,0,-0.022781,0,1,0,0,-0.022781,0,1,0,0,-0.022781,0,1,0
6016,0,-0.0222986,0,1,0,0,-0.0222986,0,1,0,0,-0.0222986,0,1,0
6017,0,-0.0218243,0,1,0,0,-0.0218243,0,1,0,0,-0.0218243,0,1,0
6018,0,-0.021358,0,1,0,0,-0.021358,0,1,0,0,-0.021358,0,1,0
6019,0,-0.0208997,0,1,0,0,-0.0208997,0,1,0,0,-0.0208997,0,1,0
6020,0,-0.0204493,0,1,0,0,-0.0204493,0,1,0,0,-0.0204493,0,1,0
6021,0,-0.0200067,0,1,0,0,-0.0200067,0,1,0,0,-0.0200067,0,1,0
6022,0,-0.0195719,0,1,0,0,-0.0195719,0,1,0,0,-0.0195719,0,1,0
6023,0,-0.0191447,0,1,0,0,-0.0191447,0,1,0,0,-0.0191447,0,1,0
6024,0,-0.0187251,0,1,0,0,-0.0187251,0,1,0,0,-0.0187251,0,1,0
6025,0,-0.018313,0,1,0,0,-0.018313,0,1,0,0,-0.018313,0,1,0
6026,0,-0.0179083,0,1,0,0,-0.0179083,0,1,0,0,-0.0179083,0,1,0
6027,0,-0.017511,0,1,0,0,-0.017511,0,1,0,0,-0.017511,0,1,0
6028,0,-0.0171209,0,1,0,0,-0.0171209,0,1,0,0,-0.0171209,0,1,0
6029,0,-0.016738,0,1,0,0,-0.016738,0,1,0,0,-0.016738,0,1,0
6030,0,-0.0163621,0,1,0,0,-0.0163621,0,1,0,0,-0.0163621,0,1,0
6031,0,-0.0159933,0,1,0,0,-0.0159933,0,1,0,0,-0.0159933,0,1,0
6032,0,-0.0156313,0,1,0,0,-0.0156313,0,1,0,0,-0.0156313,0,1,0
6033,0,-0.0152762,0,1,0,0,-0.0152762,0,1,0,0,-0.0152762,0,1,0
6034,0,-0.0149278,0,1,0,0,-0.0149278,0,1,0,0,-0.0149278,0,1,0
6035,4.84651e-10,-0.0145816,0,1,0,4.84651e-10,-0.0145816,0,1,0,4.84651e-10,-0.0145816,0,1,0
6036,1.50757e-08,-0.0142422,0,1,0,1.50757e-08,-0.0142422,0,1,0,1.50757e-08,-0.0142422,0,1,0
6037,1.1932e-07,-0.0139094,0,1,0,1.1932e-07,-0.0139094,0,1,0,1.1932e-07,-0.0139094,0,1,0
6038,5.32609e-07,-0.0135831,0,1,0,5.32609e-07,-0.0135831,0,1,0,5.32609e-07,-0.0135831,0,1,0
6039,1.71923e-06,-0.0132632,0,1,0,1.71923e-06,-0.0132632,0,1,0,1.71923e-06,-0.0132632,0,1,0
6040,4.49719e-06,-0.0129497,0,1,0,4.49719e-06,-0.0129497,0,1,0,4.49719e-06,-0.0129497,0,1,0
6041,1.01461e-05,-0.0126424,0,1,0,1.01461e-05,-0.0126424,0,1,0,1.01461e-05,-0.0126424,0,1,0
6042,2.0508e-05,-0.0123412,0,1,0,2.0508e-05,-0.0123412,0,1,0,2.0508e-05,-0.0123412,0,1,0
6043,3.80753e-05,-0.0120462,0,1,0,3.80753e-05,-0.0120462,0,1,0,3.80753e-05,-0.0120462,0,1,0
6044,6.60652e-05,-0.0117571,0,1,0,6.60652e-05,-0.0117571,0,1,0,6.60652e-05,-0.0117571,0,1,0
6045,0.000108476,-0.0114739,0,1,0,0.000108476,-0.0114739,0,1,0,0.000108476,-0.0114739,0,1,0
6046,0.000170124,-0.0111965,0,1,0,0.000170124,-0.0111965,0,1,0,0.000170124,-0.0111965,0,1,0
6047,0.00025667,-0.0109248,0,1,0,0.00025667,-0.0109248,0,1,0,0.00025667,-0.0109248,0,1,0
6048,0.000374613,-0.0106587,0,1,0,0.000374613,-0.0106587,0,1,0,0.000374613,-0.0106587,0,1,0
6049,0.000531288,-0.0103981,0,1,0,0.000531288,-0.0103981,0,1,0,0.000531288,-0.0103981,0,1,0
6050,0.000734828,-0.010143,0,1,0,0.000734828,-0.010143,0,1,0,0.000734828,-0.010143,0,1,0
6051,0.000994128,-0.00989329,0,1,0,0.000994128,-0.00989329,0,1,0,0.000994128,-0.00989329,0,1,0
6052,0.00131879,-0.00964882,0,1,0,0.00131879,-0.00964882,0,1,0,0.00131879,-0.00964882,0,1,0
6053,0.00171905,-0.00940953,0,1,0,0.00171905,-0.00940953,0,1,0,0.00171905,-0.00940953,0,1,0
6054,0.00220572,-0.00917534,0,1,0,0.00220572,-0.00917534,0,1,0,0.00220572,-0.00917534,0,1,0
6055,0.00279008,-0.00894616,0,1,0,0.00279008,-0.00894616,0,1,0,0.00279008,-0.00894616,0,1,0
6056,0.00348385,-0.00872192,0,1,0,0.00348385,-0.00872192,0,1,0,0.00348385,-0.00872192,0,1,0
6057,0.00429901,-0.00850252,0,1,0,0.00429901,-0.00850252,0,1,0,0.00429901,-0.00850252,0,1,0
6058,0.0052478,-0.00828789,0,1,0,0.0052478,-0.00828789,0,1,0,0.0052478,-0.00828789,0,1,0
6059,0.00634257,-0.00807794,0,1,0,0.00634257,-0.00807794,0,1,0,0.00634257,-0.00807794,0,1,0
6060,0.00759571,-0.00787258,0,1,0,0.00759571,-0.00787258,0,1,0,0.00759571,-0.00787258,0,1,0
6061,0.00901953,-0.00767175,0,1,0,0.00901953,-0.00767175,0,1,0,0.00901953,-0.00767175,0,1,0
6062,0.0106262,-0.00747536,0,1,0,0.0106262,-0.00747536,0,1,0,0.0106262,-0.00747536,0,1,0
6063,0.0124278,-0.00728334,0,1,0,0.0124278,-0.00728334,0,1,0,0.0124278,-0.00728334,0,1,0
6064,0.0144358,-0.00709559,0,1,0,0.0144358,-0.00709559,0,1,0,0.0144358,-0.00709559,0,1,0
6065,0.0166616,-0.00691205,0,1,0,0.0166616,-0.00691205,0,1,0,0.0166616,-0.00691205,0,1,0
6066,0.0191159,-0.00673265,0,1,0,0.0191159,-0.00673265,0,1,0,0.0191159,-0.00673265,0,1,0
6067,0.021809,-0.00655729,0,1,0,0.021809,-0.00655729,0,1,0,0.021809,-0.00655729,0,1,0
6068,0.0247506,-0.00638591,0,1,0,0.0247506,-0.00638591,0,1,0,0.0247506,-0.00638591,0,1,0
6069,0.0279499,-0.00621844,0,1,0,0.0279499,-0.00621844,0,1,0,0.0279499,-0.00621844,0,1,0
6070,0.031415,-0.0060548,0,1,0,0.031415,-0.0060548,0,1,0,0.031415,-0.0060548,0,1,0
6071,0.0351538,-0.00589492,0,1,0,0.0351538,-0.00589492,0,1,0,0.0351538,-0.00589492,0,1,0
6072,0.039173,-0.00573873,0,1,0,0.039173,-0.00573873,0,1,0,0.039173,-0.00573873,0,1,0
6073,0.0434789,-0.00558615,0,1,0,0.0434789,-0.00558615,0,1,0,0.0434789,-0.00558615,0,1,0
6074,0.0480766,-0.00543713,0,1,0,0.0480766,-0.00543713,0,1,0,0.0480766,-0.00543713,0,1,0
6075,0.0529707,-0.00529158,0,1,0,0.0529707,-0.00529158,0,1,0,0.0529707,-0.00529158,0,1,0
6076,0.0581647,-0.00514944,0,1,0,0.0581647,-0.00514944,0,1,0,0.0581647,-0.00514944,0,1,0
6077,0.0636615,-0.00501064,0,1,0,0.0636615,-0.00501064,0,1,0,0.0636615,-0.00501064,0,1,0
6078,0.069463,-0.00487513,0,1,0,0.069463,-0.00487513,0,1,0,0.069463,-0.00487513,0,1,0
6079,0.0755702,-0.00474282,0,1,0,0.0755702,-0.00474282,0,1,0,0.0755702,-0.00474282,0,1,0
6080,0.0819835,-0.00461366,0,1,0,0.0819835,-0.00461366,0,1,0,0.0819835,-0.00461366,0,1,0
6081,0.0887022,-0.00448759,0,1,0,0.0887022,-0.00448759,0,1,0,0.0887022,-0.00448759,0,1,0
6082,0.0957251,-0.00436454,0,1,0,0.0957251,-0.00436454,0,1,0,0.0957251,-0.00436454,0,1,0
6083,0.10305,-0.00424445,0,1,0,0.10305,-0.00424445,0,1,0,0.10305,-0.00424445,0,1,0
6084,0.110674,-0.00412726,0,1,0,0.110674,-0.00412726,0,1,0,0.110674,-0.00412726,0,1,0
6085,0.118593,-0.00401291,0,1,0,0.118593,-0.00401291,0,1,0,0.118593,-0.00401291,0,1,0
6086,0.126803,-0.00390134,0,1,0,0.126803,-0.00390134,0,1,0,0.126803,-0.00390134,0,1,0
6087,0.135299,-0.00379249,0,1,0,0.135299,-0.00379249,0,1,0,0.135299,-0.00379249,0,1,0
6088,0.144076,-0.00368631,0,1,0,0.144076,-0.00368631,0,1,0,0.144076,-0.00368631,0,1,0
6089,0.153126,-0.00358274,0,1,0,0.153126,-0.00358274,0,1,0,0.153126,-0.00358274,0,1,0
6090,0.162444,-0.00348173,0,1,0,0.162444,-0.00348173,0,1,0,0.162444,-0.00348173,0,1,0
6091,0.172022,-0.00338321,0,1,0,0.172022,-0.00338321,0,1,0,0.172022,-0.00338321,0,1,0
6092,0.181851,-0.00328714,0,1,0,0.181851,-0.00328714,0,1,0,0.181851,-0.00328714,0,1,0
6093,0.191924,-0.00319346,0,1,0,0.191924,-0.00319346,0,1,0,0.191924,-0.00319346,0,1,0
6094,0.202232,-0.00310213,0,1,0,0.202232,-0.00310213,0,1,0,0.202232,-0.00310213,0,1,0
6095,0.212765,-0.00301308,0,1,0,0.212765,-0.00301308,0,1,0,0.212765,-0.00301308,0,1,0
6096,0.223514,-0.00292628,0,1,0,0.223514,-0.00292628,0,1,0,0.223514,-0.00292628,0,1,0
6097,0.234469,-0.00284167,0,1,0,0.234469,-0.00284167,0,1,0,0.234469,-0.00284167,0,1,0
6098,0.245621,-0.0027592,0,1,0,0.245621,-0.0027592,0,1,0,0.245621,-0.0027592,0,1,0
6099,0.256958,-0.00267883,0,1,0,0.256958,-0.00267883,0,1,0,0.256958,-0.00267883,0,1,0
6100,0.26847,-0.0026005,0,1,0,0.26847,-0.0026005,0,1,0,0.26847,-0.0026005,0,1,0
6101,0.280147,-0.00252418,0,1,0,0.280147,-0.00252418,0,1,0,0.280147,-0.00252418,0,1,0
6102,0.291977,-0.00244981,0,1,0,0.291977,-0.00244981,0,1,0,0.291977,-0.00244981,0,1,0
6103,0.303951,-0.00237736,0,1,0,0.303951,-0.00237736,0,1,0,0.303951,-0.00237736,0,1,0
6104,0.316056,-0.00230678,0,1,0,0.316056,-0.00230678,0,1,0,0.316056,-0.00230678,0,1,0
6105,0.328281,-0.00223802,0,1,0,0.328281,-0.00223802,0,1,0,0.328281,-0.00223802,0,1,0
6106,0.340616,-0.00217105,0,1,0,0.340616,-0.00217105,0,1,0,0.340616,-0.00217105,0,1,0
6107,0.35305,-0.00210583,0,1,0,0.35305,-0.00210583,0,1,0,0.35305,-0.00210583,0,1,0
6108,0.365571,-0.00204231,0,1,0,0.365571,-0.00204231,0,1,0,0.365571,-0.00204231,0,1,0
6109,0.378169,-0.00198045,0,1,0,0.378169,-0.00198045,0,1,0,0.378169,-0.00198045,0,1,0
6110,0.390833,-0.00192022,0,1,0,0.390833,-0.00192022,0,1,0,0.390833,-0.00192022,0,1,0
6111,0.403553,-0.00186157,0,1,0,0.403553,-0.00186157,0,1,0,0.403553,-0.00186157,0,1,0
6112,0.416316,-0.00180448,0,1,0,0.416316,-0.00180448,0,1,0,0.416316,-0.00180448,0,1,0
6113,0.429115,-0.0017489,0,1,0,0.429115,-0.0017489,0,1,0,0.429115,-0.0017489,0,1,0
6114,0.441937,-0.00169479,0,1,0,0.441937,-0.00169479,0,1,0,0.441937,-0.00169479,0,1,0
6115,0.454773,-0.00164213,0,1,0,0.454773,-0.00164213,0,1,0,0.454773,-0.00164213,0,1,0
6116,0.467614,-0.00159088,0,1,0,0.467614,-0.00159088,0,1,0,0.467614,-0.00159088,0,1,0
6117,0.480449,-0.001541,0,1,0,0.480449,-0.001541,0,1,0,0.480449,-0.001541,0,1,0
6118,0.49327,-0.00149246,0,1,0,0.49327,-0.00149246,0,1,0,0.49327,-0.00149246,0,1,0
6119,0.506067,-0.00144523,0,1,0,0.506067,-0.00144523,0,1,0,0.506067,-0.00144523,0,1,0
6120,0.518831,-0.00139927,0,1,0,0.518831,-0.00139927,0,1,0,0.518831,-0.00139927,0,1,0
6121,0.531554,-0.00135456,0,1,0,0.531554,-0.00135456,0,1,0,0.531554,-0.00135456,0,1,0
6122,0.544228,-0.00131107,0,1,0,0.544228,-0.00131107,0,1,0,0.544228,-0.00131107,0,1,0
6123,0.556845,-0.00126876,0,1,0,0.556845,-0.00126876,0,1,0,0.556845,-0.00126876,0,1,0
6124,0.569396,-0.0012276,0,1,0,0.569396,-0.0012276,0,1,0,0.569396,-0.0012276,0,1,0
6125,0.581875,-0.00118758,0,1,0,0.581875,-0.00118758,0,1,0,0.581875,-0.00118758,0,1,0
6126,0.594274,-0.00114865,0,1,0,0.594274,-0.00114865,0,1,0,0.594274,-0.00114865,0,1,0
6127,0.606587,-0.00111079,0,1,0,0.606587,-0.00111079,0,1,0,0.606587,-0.00111079,0,1,0
6128,0.618807,-0.00107398,0,1,0,0.618807,-0.00107398,0,1,0,0.618807,-0.00107398,0,1,0
6129,0.630927,-0.00103819,0,1,0,0.630927,-0.00103819,0,1,0,0.630927,-0.00103819,0,1,0
6130,0.642942,-0.00100339,0,1,0,0.642942,-0.00100339,0,1,0,0.642942,-0.00100339,0,1,0
6131,0.654847,-0.000969562,0,1,0,0.654847,-0.000969562,0,1,0,0.654847,-0.000969562,0,1,0
6132,0.666635,-0.000936675,0,1,0,0.666635,-0.000936675,0,1,0,0.666635,-0.000936675,0,1,0
6133,0.678302,-0.000904706,0,1,0,0.678302,-0.000904706,0,1,0,0.678302,-0.000904706,0,1,0
6134,0.689843,-0.000873634,0,1,0,0.689843,-0.000873634,0,1,0,0.689843,-0.000873634,0,1,0
6135,0.701254,-0.000843434,0,1,0,0.701254,-0.000843434,0,1,0,0.701254,-0.000843434,0,1,0
6136,0.71253,-0.000814085,0,1,0,0.71253,-0.000814085,0,1,0,0.71253,-0.000814085,0,1,0
6137,0.723668,-0.000785564,0,1,0,0.723668,-0.000785564,0,1,0,0.723668,-0.000785564,0,1,0
6138,0.734664,-0.00075785,0,1,0,0.734664,-0.00075785,0,1,0,0.734664,-0.00075785,0,1,0
6139,0.745514,-0.000730922,0,1,0,0.745514,-0.000730922,0,1,0,0.745514,-0.000730922,0,1,0
6140,0.756216,-0.00070476,0,1,0,0.756216,-0.00070476,0,1,0,0.756216,-0.00070476,0,1,0
6141,0.766766,-0.000679343,0,1,0,0.766766,-0.000679343,0,1,0,0.766766,-0.000679343,0,1,0
6142,0.777163,-0.000654652,0,1,0,0.777163,-0.000654652,0,1,0,0.777163,-0.000654652,0,1,0
6143,0.787403,-0.000630668,0,1,0,0.787403,-0.000630668,0,1,0,0.787403,-0.000630668,0,1,0
6144,0.797485,-0.000607373,0,1,0,0.797485,-0.000607373,0,1,0,0.797485,-0.000607373,0,1,0
6145,0.807406,-0.000584747,0,1,0,0.807406,-0.000584747,0,1,0,0.807406,-0.000584747,0,1,0
6146,0.817166,-0.000562774,0,1,0,0.817166,-0.000562774,0,1,0,0.817166,-0.000562774,0,1,0
6147,0.826762,-0.000541435,0,1,0,0.826762,-0.000541435,0,1,0,0.826762,-0.000541435,0,1,0
6148,0.836194,-0.000520714,0,1,0,0.836194,-0.000520714,0,1,0,0.836194,-0.000520714,0,1,0
6149,0.845461,-0.000500595,0,1,0,0.845461,-0.000500595,0,1,0,0.845461,-0.000500595,0,1,0
6150,0.854561,-0.000481061,0,1,0,0.854561,-0.000481061,0,1,0,0.854561,-0.000481061,0,1,0
6151,0.863494,-0.000462096,0,1,0,0.863494,-0.000462096,0,1,0,0.863494,-0.000462096,0,1,0
6152,0.87226,-0.000443685,0,1,0,0.87226,-0.000443685,0,1,0,0.87226,-0.000443685,0,1,0
6153,0.880858,-0.000425814,0,1,0,0.880858,-0.000425814,0,1,0,0.880858,-0.000425814,0,1,0
6154,0.889289,-0.000408467,0,1,0,0.889289,-0.000408467,0,1,0,0.889289,-0.000408467,0,1,0
6155,0.897551,-0.000391629,0,1,0,0.897551,-0.000391629,0,1,0,0.897551,-0.000391629,0,1,0
6156,0.905646,-0.000375288,0,1,0,0.905646,-0.000375288,0,1,0,0.905646,-0.000375288,0,1,0
6157,0.913574,-0.00035943,0,1,0,0.913574,-0.00035943,0,1,0,0.913574,-0.00035943,0,1,0
6158,0.921336,-0.00034404,0,1,0,0.921336,-0.00034404,0,1,0,0.921336,-0.00034404,0,1,0
6159,0.928931,-0.000329107,0,1,0,0.928931,-0.000329107,0,1,0,0.928931,-0.000329107,0,1,0
6160,0.936361,-0.000314618,0,1,0,0.936361,-0.000314618,0,1,0,0.936361,-0.000314618,0,1,0
6161,0.943626,-0.00030056,0,1,0,0.943626,-0.00030056,0,1,0,0.943626,-0.00030056,0,1,0
6162,0.950728,-0.000286922,0,1,0,0.950728,-0.000286922,0,1,0,0.950728,-0.000286922,0,1,0
6163,0.957667,-0.000273691,0,1,0,0.957667,-0.000273691,0,1,0,0.957667,-0.000273691,0,1,0
6164,0.964445,-0.000260857,0,1,0,0.964445,-0.000260857,0,1,0,0.964445,-0.000260857,0,1,0
6165,0.971063,-0.000248408,0,1,0,0.971063,-0.000248408,0,1,0,0.971063,-0.000248408,0,1,0
6166,0.977522,-0.000236334,0,1,0,0.977522,-0.000236334,0,1,0,0.977522,-0.000236334,0,1,0
6167,0.983824,-0.000224623,0,1,0,0.983824,-0.000224623,0,1,0,0.983824,-0.000224623,0,1,0
6168,0.98997,-0.000213266,0,1,0,0.98997,-0.000213266,0,1,0,0.98997,-0.000213266,0,1,0
6169,0.995962,-0.000202253,0,1,0,0.995962,-0.000202253,0,1,0,0.995962,-0.000202253,0,1,0
6170,1.0018,-0.000191573,0,1,0,1.0018,-0.000191573,0,1,0,1.0018,-0.000191573,0,1,0
6171,1.00749,-0.000181218,0,1,0,1.00749,-0.000181218,0,1,0,1.00749,-0.000181218,0,1,0
6172,1.01303,-0.000171179,0,1,0,1.01303,-0.000171179,0,1,0,1.01303,-0.000171179,0,1,0
6173,1.01842,-0.000161445,0,1,0,1.01842,-0.000161445,0,1,0,1.01842,-0.000161445,0,1,0
6174,1.02366,-0.000152009,0,1,0,1.02366,-0.000152009,0,1,0,1.02366,-0.000152009,0,1,0
6175,1.02876,-0.000142861,0,1,0,1.02876,-0.000142861,0,1,0,1.02876,-0.000142861,0,1,0
6176,1.03372,-0.000133994,0,1,0,1.03372,-0.000133994,0,1,0,1.03372,-0.000133994,0,1,0
6177,1.03854,-0.0001254,0,1,0,1.03854,-0.0001254,0,1,0,1.03854,-0.0001254,0,1,0
6178,1.04322,-0.00011707,0,1,0,1.04322,-0.00011707,0,1,0,1.04322,-0.00011707,0,1,0
6179,1.04777,-0.000108997,0,1,0,1.04777,-0.000108997,0,1,0,1.04777,-0.000108997,0,1,0
6180,1.05218,-0.000101173,0,1,0,1.05218,-0.000101173,0,1,0,1.05218,-0.000101173,0,1,0
6181,1.05646,-9.35915e-05,0,1,0,1.05646,-9.35915e-05,0,1,0,1.05646,-9.35915e-05,0,1,0
6182,1.06061,-8.62452e-05,0,1,0,1.06061,-8.62452e-05,0,1,0,1.06061,-8.62452e-05,0,1,0
6183,1.06463,-7.9127e-05,0,1,0,1.06463,-7.9127e-05,0,1,0,1.06463,-7.9127e-05,0,1,0
6184,1.06852,-7.22304e-05,0,1,0,1.06852,-7.22304e-05,0,1,0,1.06852,-7.22304e-05,0,1,0
6185,1.07229,-6.55487e-05,0,1,0,1.07229,-6.55487e-05,0,1,0,1.07229,-6.55487e-05,0,1,0
6186,1.07594,-5.90758e-05,0,1,0,1.07594,-5.90758e-05,0,1,0,1.07594,-5.90758e-05,0,1,0
6187,1.07946,-5.28054e-05,0,1,0,1.07946,-5.28054e-05,0,1,0,1.07946,-5.28054e-05,0,1,0
6188,1.08287,-4.67315e-05,0,1,0,1.08287,-4.67315e-05,0,1,0,1.08287,-4.67315e-05,0,1,0
6189,1.08617,-4.08483e-05,0,1,0,1.08617,-4.08483e-05,0,1,0,1.08617,-4.08483e-05,0,1,0
6190,1.08935,-3.51501e-05,0,1,0,1.08935,-3.51501e-05,0,1,0,1.08935,-3.51501e-05,0,1,0
6191,1.09241,-2.96315e-05,0,1,0,1.09241,-2.96315e-05,0,1,0,1.09241,-2.96315e-05,0,1,0
6192,1.09537,-2.4287e-05,0,1,0,1.09537,-2.4287e-05,0,1,0,1.09537,-2.4287e-05,0,1,0
6193,1.09822,-1.91115e-05,0,1,0,1.09822,-1.91115e-05,0,1,0,1.09822,-1.91115e-05,0,1,0
6194,1.10096,-1.40999e-05,0,1,0,1.10096,-1.40999e-05,0,1,0,1.10096,-1.40999e-05,0,1,0
6195,1.1036,-9.24732e-06,0,1,0,1.1036,-9.24732e-06,0,1,0,1.1036,-9.24732e-06,0,1,0
6196,1.10614,-4.54889e-06,0,1,0,1.10614,-4.54889e-06,0,1,0,1.10614,-4.54889e-06,0,1,0
6197,1.10858,0,0,1,0,1.10858,0,0,1,0,1.10858,0,0,1,0
6198,1.11092,0,0,1,0,1.11092,0,0,1,0,1.11092,0,0,1,0
6199,1.11316,0,0,1,0,1.11316,0,0,1,0,1.11316,0,0,1,0
6200,1.11531,0,0,1,0,1.11531,0,0,1,0,1.11531,0,0,1,0
6201,1.11736,0,0,1,0,1.11736,0,0,1,0,1.11736,0,0,1,0
6202,1.11933,0,0,1,0,1.11933,0,0,1,0,1.11933,0,0,1,0
6203,1.1212,0,0,1,0,1.1212,0,0,1,0,1.1212,0,0,1,0
6204,1.12298,0,0,1,0,1.12298,0,0,1,0,1.12298,0,0,1,0
6205,1.12468,0,0,1,0,1.12468,0,0,1,0,1.12468,0,0,1,0
6206,1.12628,0,0,1,0,1.12628,0,0,1,0,1.12628,0,0,1,0
6207,1.12779,0,0,1,0,1.12779,0,0,1,0,1.12779,0,0,1,0
6208,1.12921,0,0,1,0,1.12921,0,0,1,0,1.12921,0,0,1,0
6209,1.13053,0,0,1,0,1.13053,0,0,1,0,1.13053,0,0,1,0
6210,1.13174,0,0,1,0,1.13174,0,0,1,0,1.13174,0,0,1,0
6211,1.13285,0,0,1,0,1.13285,0,0,1,0,1.13285,0,0,1,0
6212,1.13385,0,0,1,0,1.13385,0,0,1,0,1.13385,0,0,1,0
6213,1.13473,0,0,1,0,1.13473,0,0,1,0,1.13473,0,0,1,0
6214,1.13548,0,0,1,0,1.13548,0,0,1,0,1.13548,0,0,1,0
6215,1.1361,0,0,1,0,1.1361,0,0,1,0,1.1361,0,0,1,0
6216,1.13658,0,0,1,0,1.13658,0,0,1,0,1.13658,0,0,1,0
6217,1.1369,0,0,1,0,1.1369,0,0,1,0,1.1369,0,0,1,0
6218,1.13706,0,0,1,0,1.13706,0,0,1,0,1.13706,0,0,1,0
6219,1.13705,0,0,1,0,1.13705,0,0,1,0,1.13705,0,0,1,0
6220,1.13686,0,0,1,0,1.13686,0,0,1,0,1.13686,0,0,1,0
6221,1.13648,0,0,1,0,1.13648,0,0,1,0,1.13648,0,0,1,0
6222,1.13588,0,0,1,0,1.13588,0,0,1,0,1.13588,0,0,1,0
6223,1.13508,0,0,1,0,1.13508,0,0,1,0,1.13508,0,0,1,0
6224,1.13405,0,0,1,0,1.13405,0,0,1,0,1.13405,0,0,1,0
6225,1.13278,0,0,1,0,1.13278,0,0,1,0,1.13278,0,0,1,0
6226,1.13126,0,0,1,0,1.13126,0,0,1,0,1.13126,0,0,1,0
6227,1.12948,0,0,1,0,1.12948,0,0,1,0,1.12948,0,0,1,0
6228,1.12744,0,0,1,0,1.12744,0,0,1,0,1.12744,0,0,1,0
6229,1.12511,0,0,1,0,1.12511,0,0,1,0,1.12511,0,0,1,0
6230,1.1225,0,0,1,0,1.1225,0,0,1,0,1.1225,0,0,1,0
6231,1.1196,0,0,1,0,1.1196,0,0,1,0,1.1196,0,0,1,0
6232,1.11639,0,0,1,0,1.11639,0,0,1,0,1.11639,0,0,1,0
6233,1.11287,0,0,1,0,1.11287,0,0,1,0,1.11287,0,0,1,0
6234,1.10903,0,0,1,0,1.10903,0,0,1,0,1.10903,0,0,1,0
6235,1.10488,0,0,1,0,1.10488,0,0,1,0,1.10488,0,0,1,0
6236,1.10039,0,0,1,0,1.10039,0,0,1,0,1.10039,0,0,1,0
6237,1.09557,0,0,1,0,1.09557,0,0,1,0,1.09557,0,0,1,0
6238,1.09042,0,0,1,0,1.09042,0,0,1,0,1.09042,0,0,1,0
6239,1.08493,0,0,1,0,1.08493,0,0,1,0,1.08493,0,0,1,0
6240,1.0791,0,0,1,0,1.0791,0,0,1,0,1.0791,0,0,1,0
6241,1.07292,0,0,1,0,1.07292,0,0,1,0,1.07292,0,0,1,0
6242,1.06641,0,0,1,0,1.06641,0,0,1,0,1.06641,0,0,1,0
6243,1.05956,0,0,1,0,1.05956,0,0,1,0,1.05956,0,0,1,0
6244,1.05237,0,0,1,0,1.05237,0,0,1,0,1.05237,0,0,1,0
6245,1.04484,0,0,1,0,1.04484,0,0,1,0,1.04484,0,0,1,0
6246,1.03698,0,0,1,0,1.03698,0,0,1,0,1.03698,0,0,1,0
6247,1.0288,0,0,1,0,1.0288,0,0,1,0,1.0288,0,0,1,0
6248,1.02028,0,0,1,0,1.02028,0,0,1,0,1.02028,0,0,1,0
6249,1.01145,0,0,1,0,1.01145,0,0,1,0,1.01145,0,0,1,0
6250,1.00231,0,0,1,0,1.00231,0,0,1,0,1.00231,0,0,1,0
6251,0.992858,0,0,1,0,0.992858,0,0,1,0,0.992858,0,0,1,0
6252,0.983107,0,0,1,0,0.983107,0,0,1,0,0.983107,0,0,1,0
6253,0.973065,0,0,1,0,0.973065,0,0,1,0,0.973065,0,0,1,0
6254,0.962739,0,0,1,0,0.962739,0,0,1,0,0.962739,0,0,1,0
6255,0.952139,0,0,1,0,0.952139,0,0,1,0,0.952139,0,0,1,0
6256,0.941273,0,0,1,0,0.941273,0,0,1,0,0.941273,0,0,1,0
6257,0.93015,0,0,1,0,0.93015,0,0,1,0,0.93015,0,0,1,0
6258,0.918782,0,0,1,0,0.918782,0,0,1,0,0.918782,0,0,1,0
